unique_id,airline_name,overall_rating,review_title,review_date,verified,review,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_beverages,ground_service,inflight_entertainment,wifi_connectivity,value_for_money,recommended
124,Condor Airlines,4,"""service on board is disappointing""",27th December 2022,True,"The cabin crew was generally not very friendly, and some of them were unprofessional. When boarding the aircraft, instead of greeting the passengers and helping out with storing luggage, two of the crew members in the economy were engaged in personal discussions, not even acknowledging passengers. During the landing, they did not notice that some passengers did not have seats in the mandated upright position. The food quality is average, and you have no choice in terms of the meals you get. Also, they don't provide enough drinks, and you need to constantly go to the back and ask for more. They don't provide bottles of water, only small cups. Economy seats have very limited legroom and are not very comfortable. On the one hand, you get slightly lower prices than Lufthansa and have the",Boeing 767,Couple Leisure,Economy Class,Los Angeles to Frankfurt,22-Dec,1,1,1,4,2,1,4,yes
125,Icelandair,1,"""one of the worst airlines in Europe""",7th June 2023,True,This is one of the worst airlines in Europe. Expensive and its even more expensive to change your booking. The staff are very rude and service is horrible. They delay flights at will and repeatedly give wrong information about flights. Take your business elsewhere.,Boeing 737,Couple Leisure,Economy Class,Copenhagen to Iceland,23-Jun,2,1,1,1,3,1,1,no
126,Air Europa,8,"""I was very pleasantly surprised""",25th September 2022,True,"I was a little concerned for my flights with Air Europa as most of the reviews are bad, so it's save for me to say that I was very pleasantly surprised. Apart from the almost 1h delay from Lisbon to Madrid (which did not interfere with the connection flight, since we had a few hours between flights) everything went as smoothly as could be. The 787 provide great flight conditions, the staff was polite and available. The company offers a complimentary meal for transatlantic flights and I have to say it was one of the best meals I had in a flight. Everything went perfect from LIS-MAD-JFK and back. I would definitely fly with Air Europa again and recommend.",Boeing 787-8,Family Leisure,Economy Class,Lisbon to New York via Madrid,22-Sep,4,4,5,5,4,3,4,yes
127,Condor Airlines,1,"""don't let you travel with hand luggage for free.""",1st November 2022,True,"This the worst airline ever. They don't care about passengers at all, flights delayed so much and you are not given right information. They don't let you travel with hand luggage for free. Please do not book with them, otherwise you will regret",1429,Solo Leisure,Economy Class,Tenerife to Dusseldorf,22-Nov,1,1,1,1,1,1,1,no
128,Belavia,6,"""working to improve its position""",16th August 2017,False,"Amsterdam to Minsk return with Belavia. A renewed fleet and improved service seems to be the goal, but for now, beware of the inconsistencies. As of 2017, Belavia serves hot meals on all flights more than 1.5 hours. On flight to Minsk, meal of chicken, veggies and bulgur was healthy and good; on return flight, not the case at all - 95% potatoes with congealed cheese and bacon (?) with a dry muffin. So: cross fingers and hope for the best. Aircraft are very old or very new; seat comfort varies quite a bit. However, both flights were on time and staff efficient if a bit duteous, though as another reviewer has stated, the standard working presumption seems to be that everyone speaks Russian. Online check-in didn't work for unknown reason, but kiosk check-in at",Embraer 90 / Boeing 737-300,Solo Leisure,Economy Class,Amsterdam to Minsk,17-Aug,3,3,3,3,1,1,3,yes
129,Air Europa,1,"""one of the worst business class products on the market""",6th November 2022,True,"Truly one of the worst business class products on the market (I'm a frequent flyer and usually fly about 12 a month). Unfriendly staff both in the air and on the ground, the most unappealing ""food"" imaginable, late flights virtually guaranteed. Do not recommend.",Boeing 737,Solo Leisure,Business Class,Malaga to Amsterdam via Madrid,22-Nov,1,1,1,1,1,1,1,no
130,Air Europa,2,"""truly the worst customer service""",27th November 2022,True,"Absolutely the worst airline ever. You can never fit your luggage, the staff are incredibly rude, oversold tickets, could not continue my journey to Frankfurt and got stuck in Madrid because of being oversold. Now of course I have no luggage because they took it and sent it to FRA, truly the worst customer service and airline I ever encountered, I am a pilot myself so I know!",Boeing 737,Solo Leisure,Economy Class,Malaga to Frankfurt via Madrid,22-Nov,1,1,1,1,1,1,1,no
131,Air France,10,"""very professional, positive and engaging""",22nd November 2022,True,"Glitch with agent put me in regular window seat, instead of paid exit row. Although plane was near capacity, flight attendant went to great lengths to find me an aisle seat and overhead space for camera equipment. Just after take off, one of my ear buds became dislodged and fell to floor. I was not able to find it for duration of flight. After everyone else deplaned, I searched to no avail, and was about to quit the search. 3 flight attendants joined the search, and one of them found missing ear bud 4 rows behind my row. The pair retails for $250! I thanked her profusely, and offered to send her a photo gift. I hope she replies. This flight crew was very professional, positive and engaging.",Boeing 777-200ER,Business,Economy Class,Paris to Miami,22-Nov,4,5,4,4,5,5,5,yes
132,Air France,8,"""Wonderful flight""",17th November 2022,True,"Wonderful flight. Extremely professional crew and delicious food. I didn't love the seat and found it a bit narrow compared to others, but didn't detract from the experience. Would recommend.",Boeing 777,Solo Leisure,Business Class,Mexico City to Paris,22-Nov,2,5,5,4,5,4,5,yes
133,Air France,6,"""need to feel welcomed and pampered""",31st October 2022,True,"Air France Business Class Mauritius to Paris Boeing 777. Recent seats and good food but got the impression that the cabin crew forgot me. Meal selection was limited, forgot to serve me dessert. When asked it was served on the table without table cloth without any napkin. When asking for a napkin, I was given a large table cloth. For breakfast had to use the call button a few times to get an orange juice and another tea. Travelling is not only about cabin product seats and meals, you need to feel welcomed and pampered. This was not the case for Air France crew on this flight.",Boeing 777,Business,Business Class,Mauritius to Paris,22-Oct,4,1,4,2,3,5,2,no
134,Norse Atlantic Airways,1,"""my second 2.5 hour delay this week""",7th March 2023,False,Seats are comfy and the staff are nice. They need to be because expect your flight to take off about two and a half hours after you board the plane. I'm actually writing this review during my second 2.5 hour delay this week. Maybe we'll get pretzels for this. Doubt it.,Boeing 787,Solo Leisure,Economy Class,New York JFK to London Gatwick,23-Mar,4,5,1,2,1,1,3,no
135,Saudi Arabian Airlines,7,"""great full service airline""",7th January 2023,True,"I spent a span of 21 hours flying Saudia across three regions of the world in economy and satisfied with my experience in the whole. To start, the pros to flying Saudia was the price, seating and it's incredible staff. My flight was extremely affordable relative to competitors and the seats were fantastic due to having a lot of empty seats around. Additionally, inflight crew were friendly and took initiative in the most authentic way. I felt well looked after in the most genuine way! As for my cons, they dealt with the lack of cleanliness, catering and online infrastructure. My seat from Geneva and to a lesser extent out of Jeddah to Seoul wasn't the cleanest. One of my flights had residual trash in the seat pocket and a lot of dirt was wiped",A330 / Boeing 787,Solo Leisure,Economy Class,Geneva to Seoul via Jeddah,23-Jan,3,5,2,3,3,4,5,yes
136,Virgin America,9,"""the service was great""",12th December 2015,False,"Virgin America from Washington Dulles to San Francisco. The in-flight entertainment was good and cabin crew very friendly. The seat back monitors allowed you to order drinks right then and there. The drinks are free, and although the food is not, the prices are very reasonable. Seats are comfortable, as for leg room, I am only 5'8"" so I don't really have problems with leg room, but from the looks of it, somebody of average height would have a good amount of leg room. The ground crew were nice and the check-in was smooth and fast. The only remotely negative things about Virgin America are that the remotes are a bit challenging to use (just me being picky) and that it is more expensive than most airlines for a transcontinental, domestic flight. With that being",A320-200,Solo Leisure,Economy Class,IAD to SFO,15-Jan,4,4,4,4,4,3,5,yes
